28.45,58.06,0
24.74,58.93,0
27.25,61.85,0
23.78,62.63,0
24.56,66.98,0
24.99,55.41,0
26.47,67.66,0
25.41,66.25,0
26.06,63.11,0
28.3,67.06,0
23.66,65.64,0
25.83,69.21,0
24.61,59.01,0
23.91,61.43,0
24.05,64.51,0
27.51,65.45,0
27.33,60.14,0
27.73,61.43,0
27.62,64.4,0
24.22,56.18,0
23.59,56.0,0
25.79,56.7,0
23.64,66.32,0
25.47,66.2,0
25.76,61.75,0
25.89,62.11,0
27.52,61.04,0
28.02,55.56,0
27.37,56.88,0
26.59,55.16,0
26.19,55.05,0
28.26,68.58,0
27.48,68.73,0
24.23,57.37,0
24.44,64.34,0
28.03,69.85,0
27.06,65.98,0
28.05,61.01,0
24.75,57.6,0
24.1,67.19,0
24.23,58.96,0
27.6,59.66,0
28.41,59.0,0
26.17,59.72,0
28.05,60.5,0
25.67,62.68,0
28.19,55.46,0
27.08,68.37,0
23.64,62.83,0
25.13,67.89,0
26.29,65.35,0
25.76,64.42,0
24.95,55.14,0
26.38,59.67,0
26.09,68.75,0
25.63,58.71,0
25.36,68.98,0
28.18,67.66,0
28.1,58.42,0
23.94,58.41,0
25.07,57.62,0
26.54,61.2,0
27.58,57.78,0
27.01,58.61,0
26.37,60.23,0
23.78,58.43,0
26.82,62.46,0
26.1,57.62,0
26.35,69.95,0
27.58,63.92,0
28.38,68.52,0
26.48,55.49,0
23.97,55.98,0
25.76,60.63,0
28.38,57.52,0
28.36,66.51,0
27.62,64.49,0
26.84,62.15,0
23.57,60.3,0
25.96,65.95,0
25.84,61.86,0
24.19,55.16,0
27.29,59.8,0
28.42,58.3,0
25.19,62.86,0
27.27,61.96,0
24.12,59.69,0
26.02,65.11,0
27.35,56.96,0
23.61,62.79,0
27.55,55.19,0
26.86,65.3,0
25.75,68.72,0
26.72,55.08,0
25.92,67.89,0
27.65,64.74,0
26.87,63.68,0
24.87,63.41,0
26.86,60.29,0
27.78,57.93,0
27.24,59.34,0
27.37,61.42,0
27.54,60.3,0
24.57,66.51,0
25.04,66.0,0
27.22,58.32,0
24.57,57.98,0
24.21,60.66,0
23.63,56.66,0
26.87,67.0,0
23.9,58.48,0
24.54,68.76,0
27.06,63.31,0
25.02,67.52,0
25.68,68.85,0
27.03,62.17,0
24.13,69.64,0
24.3,58.04,0
25.66,61.06,0
24.23,65.94,0
24.44,64.66,0
27.27,58.16,0
26.5,66.23,0
26.69,63.96,0
24.98,65.97,0
28.23,61.38,0
27.41,55.84,0
27.68,57.88,0
25.48,59.5,0
23.9,68.57,0
25.35,62.96,0
25.97,56.98,0
24.53,56.14,0
26.04,58.92,0
25.29,56.62,0
27.44,56.6,0
28.43,57.66,0
26.36,55.67,0
27.44,57.84,0
26.14,66.1,0
24.25,63.27,0
24.58,66.39,0
27.11,57.65,0
27.81,55.3,0
27.8,63.38,0
25.52,66.38,0
27.08,69.81,0
24.89,55.06,0
28.17,67.87,0
27.14,62.75,0
27.03,66.71,0
25.37,66.55,0
27.25,64.2,0
25.51,65.46,0
23.52,66.62,0
27.98,58.59,0
24.1,58.3,0
25.01,68.25,0
26.22,59.3,0
24.19,59.35,0
26.57,59.86,0
25.79,61.66,0
27.64,61.4,0
25.23,65.12,0
24.61,62.01,0
25.07,64.4,0
27.89,61.72,0
27.42,61.85,0
26.78,56.98,0
25.66,68.64,0
26.53,66.5,0
26.02,62.47,0
27.71,56.02,0
26.37,69.14,0
26.09,57.92,0
27.74,58.77,0
27.0,63.1,0
28.24,64.37,0
27.69,55.12,0
28.45,56.17,0
25.11,69.19,0
23.54,67.34,0
27.81,61.6,0
24.78,67.04,0
25.89,57.02,0
28.14,68.44,0
25.96,67.85,0
25.59,65.25,0
25.49,62.59,0
24.45,69.47,0
24.97,56.55,0
24.22,55.21,0
27.08,63.47,0
27.47,62.61,0
27.46,65.44,0
27.39,61.1,0
26.74,57.7,0
25.11,57.59,0
25.54,58.62,0
25.53,69.63,0
25.1,69.74,0
26.68,60.63,0
27.79,64.29,0
24.76,66.89,0
25.66,60.36,0
25.15,65.46,0
24.84,67.12,0
24.98,63.16,0
25.94,67.83,0
27.94,57.77,0
26.43,68.47,0
25.73,68.83,0
24.89,64.13,0
26.91,58.42,0
23.57,61.25,0
28.19,60.15,0
27.4,57.62,0
25.21,57.17,0
27.08,65.49,0
26.94,58.8,0
26.96,58.41,0
25.62,60.58,0
25.28,55.86,0
26.66,65.61,0
26.57,64.72,0
24.35,57.24,0
26.07,68.13,0
24.42,61.94,0
25.64,62.46,0
24.31,60.14,0
24.81,67.67,0
27.5,61.4,0
26.54,57.18,0
26.05,59.45,0
27.8,65.07,0
26.67,56.87,0
25.85,69.8,0
28.24,64.68,0
24.26,64.59,0
26.33,62.03,0
25.64,63.99,0
27.75,66.27,0
26.4,68.87,0
23.82,69.87,0
23.76,57.99,0
25.61,56.61,0
26.62,55.72,0
24.92,55.92,0
27.02,65.03,0
25.39,57.82,0
27.24,60.11,0
27.48,62.32,0
26.13,55.43,0
26.72,60.26,0
24.65,61.51,0
25.41,62.05,0
28.4,60.47,0
27.37,63.29,0
27.95,60.32,0
24.73,68.67,0
23.72,69.26,0
26.28,60.65,0
28.48,55.88,0
26.08,55.47,0
26.36,57.71,0
26.65,69.71,0
27.87,61.78,0
27.04,66.66,0
25.97,62.93,0
24.25,60.54,0
24.21,65.9,0
25.89,61.73,0
27.93,62.91,0
25.55,59.03,0
23.86,61.27,0
23.63,59.37,0
26.02,69.49,0
24.05,65.1,0
26.0,66.66,0
24.22,56.25,0
25.5,66.95,0
24.46,66.52,0
24.95,58.25,0
23.58,60.98,0
25.41,64.89,0
23.85,57.29,0
23.58,56.71,0
26.76,61.04,0
25.11,63.37,0
28.47,67.52,0
27.0,68.77,0
23.7,56.06,0
25.87,60.24,0
28.19,62.34,0
26.2,68.43,0
25.73,68.16,0
24.77,59.11,0
25.14,63.21,0
24.6,65.07,0
24.21,56.41,0
27.85,58.55,0
25.43,63.57,0
26.13,56.14,0
27.87,69.27,0
27.56,59.26,0
26.14,60.09,0
26.27,69.62,0
25.06,65.03,0
25.13,66.62,0
25.13,68.35,0
27.26,66.44,0
25.85,58.16,0
23.71,59.83,0
23.69,65.41,0
26.85,61.46,0
27.34,63.04,0
23.7,57.02,0
24.47,60.03,0
23.76,64.08,0
26.06,64.26,0
25.66,67.72,0
25.77,55.23,0
27.87,64.84,0
27.62,69.28,0
23.75,58.53,0
23.82,61.32,0
27.82,56.22,0
25.87,56.88,0
27.36,67.62,0
23.72,62.3,0
24.7,69.29,0
28.22,64.21,0
28.37,60.17,0
27.99,61.52,0
24.68,69.11,0
26.92,55.97,0
27.85,65.52,0
26.52,65.99,0
24.77,64.01,0
27.57,55.81,0
24.15,67.64,0
26.59,62.97,0
24.74,59.43,0
27.86,61.32,0
23.82,68.45,0
24.52,67.39,0
27.91,62.3,0
26.49,62.91,0
26.62,67.83,0
24.91,68.26,0
26.34,56.73,0
24.64,63.94,0
24.7,56.97,0
24.31,67.67,0
26.51,69.45,0
25.23,63.93,0
26.49,64.24,0
23.8,66.25,0
28.24,63.02,0
24.46,66.29,0
23.54,59.92,0
28.09,63.83,0
27.78,64.07,0
27.61,68.19,0
25.1,56.84,0
27.11,61.61,0
24.13,63.85,0
23.68,58.0,0
27.44,55.18,0
25.02,55.32,0
28.49,63.73,0
24.97,68.93,0
26.04,61.82,0
26.44,58.96,0
25.03,60.57,0
24.72,63.77,0
26.98,56.08,0
28.36,66.3,0
27.53,66.27,0
23.9,62.23,0
25.73,65.09,0
25.74,65.56,0
26.91,65.46,0
26.59,57.26,0
27.3,66.72,0
28.02,58.51,0
24.38,60.87,0
25.1,67.23,0
26.57,66.4,0
25.64,56.49,0
24.08,60.6,0
24.47,67.31,0
26.5,65.33,0
25.96,56.32,0
24.68,61.92,0
24.49,55.38,0
27.15,65.87,0
25.15,67.65,0
25.64,67.97,0
26.79,63.72,0
24.5,62.94,0
27.97,59.57,0
27.85,68.63,0
25.15,65.25,0
28.0,56.14,0
27.89,57.86,0
27.75,65.01,0
25.22,57.27,0
26.68,67.72,0
27.61,64.42,0
28.28,63.85,0
24.49,61.44,0
25.18,69.88,0
25.4,69.89,0
26.09,57.58,0
23.87,60.55,0
24.12,64.52,0
25.57,69.86,0
28.15,57.24,0
25.47,61.92,0
26.3,66.71,0
25.94,61.3,0
24.81,68.66,0
23.61,67.32,0
24.44,65.29,0
25.28,69.61,0
24.11,57.81,0
27.95,63.75,0
25.05,55.01,0
24.64,57.18,0
24.52,68.44,0
27.87,65.5,0
25.85,67.41,0
25.98,60.45,0
24.88,68.87,0
25.43,62.39,0
24.77,68.27,0
25.42,59.46,0
27.09,57.86,0
24.09,67.55,0
27.22,63.86,0
24.71,64.35,0
26.69,59.91,0
23.84,68.21,0
25.8,66.46,0
24.77,63.87,0
25.64,60.73,0
24.13,58.66,0
23.9,59.54,0
27.21,64.23,0
26.86,55.13,0
26.89,62.55,0
24.65,57.62,0
24.42,67.66,0
28.41,68.71,0
25.24,66.7,0
26.23,67.25,0
25.92,63.85,0
27.44,56.5,0
26.19,60.49,0
26.52,69.38,0
25.46,60.89,0
27.45,64.68,0
25.47,65.33,0
25.52,57.04,0
25.75,60.02,0
24.59,68.89,0
26.95,63.98,0
27.23,63.13,0
27.0,68.96,0
27.81,57.51,0
24.82,56.07,0
28.39,58.55,0
26.8,56.34,0
24.55,62.54,0
24.02,60.83,0
26.19,60.09,0
26.28,63.05,0
25.45,65.44,0
26.89,65.31,0
26.31,60.37,0
26.57,69.04,0
26.48,69.69,0
25.71,66.09,0
23.69,66.47,0
26.09,55.08,0
24.89,63.02,0
27.34,55.8,0
26.25,67.01,0
26.75,68.97,0
23.87,59.15,0
28.1,66.48,0
26.5,67.49,0
27.98,69.59,0
28.49,57.09,0
23.85,56.1,0
23.57,69.58,0
23.97,67.63,0
26.93,62.31,0
25.23,60.3,0
24.77,68.67,0
27.13,55.39,0
25.81,59.22,0
23.64,68.27,0
27.36,59.95,0
27.48,59.87,0
25.04,68.92,0
28.38,62.85,0
28.26,68.32,0
26.09,60.59,0
27.05,61.83,0
26.53,69.86,0
27.37,60.01,0
23.94,57.77,0
26.13,61.26,0
27.5,69.0,0
24.39,67.9,0
28.29,69.39,0
23.69,55.86,0
23.53,59.69,0
23.78,59.41,0
25.28,69.31,0
25.88,59.17,0
26.02,64.65,0
24.06,66.37,0
27.76,67.66,0
27.95,60.73,0
25.72,56.52,0
24.63,69.57,0
24.92,68.61,0
27.95,68.84,0
24.28,68.2,0
26.66,58.16,0
25.23,57.4,0
25.72,56.26,0
24.33,57.96,0
26.96,63.61,0
27.87,58.67,0
26.65,55.52,0
26.08,67.95,0
28.42,55.15,0
24.76,58.36,0
23.74,55.15,0
25.95,55.68,0
24.89,64.6,0
24.97,59.04,0
26.45,60.71,0
27.01,62.44,0
26.67,60.3,0
24.94,57.0,0
28.19,67.07,0
28.19,57.78,0
28.17,69.04,0
24.92,59.12,0
26.26,57.78,0
25.71,57.78,0
28.24,62.41,0
28.32,64.67,0
25.92,69.52,0
24.22,64.48,0
26.81,61.51,0
23.8,62.39,0
25.83,67.1,0
24.78,60.87,0
24.7,65.3,0
28.45,57.66,0
27.61,58.46,0
23.79,57.08,0
28.18,68.33,0
24.95,69.22,0
27.75,61.52,0
25.84,64.45,0
24.29,55.22,0
24.83,55.23,0
26.87,63.27,0
25.11,66.7,0
24.23,58.67,0
24.96,57.94,0
23.94,68.05,0
23.94,65.26,0
24.1,55.16,0
26.29,68.61,0
27.8,60.08,0
23.64,67.01,0
27.53,68.03,0
26.85,67.12,0
27.99,61.81,0
26.29,62.59,0
26.96,65.24,0
26.1,67.43,0
26.03,67.37,0
24.91,57.68,0
28.35,66.13,0
24.8,63.72,0
28.28,56.21,0
23.92,64.29,0
24.62,66.48,0
26.34,64.99,0
24.04,56.26,0
26.63,61.15,0
23.94,60.57,0
26.86,57.84,0
27.98,69.25,0
28.31,65.95,0
25.53,66.16,0
24.94,59.72,0
26.53,63.92,0
27.89,58.82,0
27.33,69.12,0
25.01,87.14,1
29.6,92.65,1
26.29,92.84,1
27.55,93.38,1
25.19,81.28,1
31.87,89.14,1
27.92,82.54,1
29.55,80.55,1
27.18,84.85,1
29.25,89.76,1
30.92,93.91,1
29.62,88.67,1
27.79,94.5,1
26.08,93.43,1
27.18,88.23,1
29.77,83.55,1
26.17,87.63,1
30.54,90.39,1
25.83,93.51,1
28.36,94.2,1
28.87,81.27,1
26.42,92.81,1
29.94,93.42,1
27.3,87.92,1
29.55,88.91,1
26.62,86.4,1
26.74,92.68,1
31.91,81.0,1
30.0,84.95,1
29.38,83.87,1
29.56,85.57,1
27.06,93.68,1
31.6,89.2,1
26.5,94.09,1
30.25,91.27,1
26.48,92.45,1
26.68,89.47,1
29.98,91.14,1
27.73,91.4,1
31.32,88.81,1
25.63,81.93,1
25.74,82.59,1
25.89,91.67,1
25.28,83.62,1
31.15,94.6,1
29.24,94.64,1
25.3,94.23,1
27.18,91.98,1
30.67,92.9,1
28.21,93.96,1
26.81,94.02,1
29.33,94.78,1
25.23,90.88,1
28.96,87.39,1
26.81,84.9,1
26.75,83.29,1
30.6,87.54,1
25.58,91.65,1
28.74,91.09,1
28.61,86.0,1
31.9,80.42,1
31.53,93.96,1
27.74,83.22,1
29.33,82.67,1
30.62,83.81,1
27.04,93.74,1
31.32,88.03,1
31.04,85.29,1
31.99,86.51,1
27.06,80.62,1
31.93,86.97,1
30.14,89.61,1
30.06,80.77,1
31.44,93.9,1
28.86,94.46,1
26.97,89.03,1
27.78,89.42,1
27.1,92.29,1
25.49,80.63,1
25.35,82.26,1
27.77,94.33,1
25.78,89.71,1
28.69,85.3,1
26.39,83.31,1
25.31,90.7,1
29.58,86.66,1
30.03,81.65,1
31.57,92.71,1
29.61,85.68,1
27.92,87.23,1
31.55,92.95,1
28.35,88.32,1
31.13,94.24,1
29.47,91.23,1
27.46,93.77,1
30.86,88.28,1
31.07,92.75,1
30.66,81.96,1
28.75,93.51,1
30.4,86.31,1
31.85,83.76,1
27.34,94.31,1
30.66,93.51,1
25.08,85.7,1
26.65,84.44,1
30.17,90.86,1
28.23,85.48,1
29.09,88.01,1
28.85,89.23,1
27.77,91.58,1
26.76,89.84,1
31.72,80.05,1
30.06,81.63,1
28.81,89.4,1
26.7,93.71,1
29.36,83.48,1
30.39,81.58,1
28.89,81.42,1
29.07,83.79,1
29.55,90.74,1
28.67,89.86,1
30.69,92.11,1
29.34,86.77,1
27.86,93.12,1
29.92,82.77,1
28.96,93.63,1
26.05,92.68,1
30.74,87.49,1
25.26,82.21,1
31.46,80.66,1
27.61,89.29,1
26.38,94.72,1
26.09,88.1,1
29.33,83.46,1
28.26,87.37,1
30.37,89.51,1
28.27,90.0,1
28.17,87.89,1
29.61,82.72,1
30.52,89.04,1
31.86,83.34,1
28.26,93.43,1
29.21,90.89,1
27.9,90.26,1
31.62,83.0,1
30.65,94.54,1
25.1,83.23,1
25.82,91.51,1
25.57,94.98,1
27.73,93.58,1
26.32,86.61,1
30.91,88.93,1
28.24,87.69,1
29.02,86.6,1
26.35,81.71,1
26.06,80.79,1
28.91,92.72,1
27.51,81.13,1
27.98,89.03,1
27.98,92.16,1
31.59,93.05,1
29.93,87.05,1
29.78,80.2,1
31.88,82.58,1
31.34,92.11,1
30.6,84.03,1
26.53,86.43,1
30.95,86.76,1
31.55,85.29,1
29.34,94.71,1
29.5,80.68,1
28.24,85.02,1
28.73,84.27,1
25.86,90.02,1
29.77,93.01,1
25.93,91.98,1
30.79,89.7,1
26.43,83.92,1
27.93,88.13,1
28.34,87.01,1
30.88,93.05,1
30.72,93.17,1
29.0,94.46,1
29.25,89.06,1
27.24,90.22,1
25.36,82.02,1
25.91,89.83,1
26.23,85.12,1
25.31,83.51,1
31.75,87.64,1
26.06,87.85,1
31.6,92.99,1
27.74,84.26,1
30.33,83.61,1
26.78,81.26,1
31.05,86.72,1
28.93,91.05,1
30.58,86.71,1
26.29,92.43,1
25.22,94.2,1
